# 1. x, km 2. P, kPa 3. Flux, kg/m^2/s 4. q, 
# N = 12800

0.000000000000e+00	6.500000000000e+00	3.200000000000e+02	1.000000000000e+00
3.906250000000e-03	6.499951927935e+00	3.200000000000e+02	1.464466094067e-01
7.812500000000e-03	6.499903855514e+00	3.200000000000e+02	5.000000000000e-01
1.171875000000e-02	6.499855782737e+00	3.200000000000e+02	8.535533905933e-01
1.562500000000e-02	6.499807709605e+00	3.200000000000e+02	4.035494542161e-28
1.953125000000e-02	6.499759636117e+00	3.200000000000e+02	8.535533905933e-01
2.343750000000e-02	6.499711562274e+00	3.200000000000e+02	5.000000000000e-01
2.734375000000e-02	6.499663488075e+00	3.200000000000e+02	1.464466094067e-01
3.125000000000e-02	6.499615413521e+00	3.200000000000e+02	1.000000000000e+00
3.515625000000e-02	6.499567338611e+00	3.200000000000e+02	1.464466094067e-01
3.906250000000e-02	6.499519263346e+00	3.200000000000e+02	5.000000000000e-01
4.296875000000e-02	6.499471187725e+00	3.200000000000e+02	8.535533905932e-01
4.687500000000e-02	6.499423111748e+00	3.200000000000e+02	1.014034711148e-27
5.078125000000e-02	6.499375035415e+00	3.200000000000e+02	8.535533905933e-01
5.468750000000e-02	6.499326958728e+00	3.200000000000e+02	4.999999999999e-01
5.859375000000e-02	6.499278881684e+00	3.200000000000e+02	1.464466094067e-01
6.250000000000e-02	6.499230804285e+00	3.200000000000e+02	1.000000000000e+00
6.640625000000e-02	6.499182726530e+00	3.200000000000e+02	1.464466094067e-01
7.031250000000e-02	6.499134648419e+00	3.200000000000e+02	5.000000000000e-01
7.421875000000e-02	6.499086569953e+00	3.200000000000e+02	8.535533905932e-01
7.812500000000e-02	6.499038491131e+00	3.200000000000e+02	2.303587392042e-28
8.203125000000e-02	6.498990411954e+00	3.200000000000e+02	8.535533905933e-01
8.593750000000e-02	6.498942332420e+00	3.200000000000e+02	4.999999999998e-01
8.984375000000e-02	6.498894252531e+00	3.200000000000e+02	1.464466094067e-01
9.375000000000e-02	6.498846172287e+00	3.200000000000e+02	1.000000000000e+00
9.765625000000e-02	6.498798091686e+00	3.200000000000e+02	1.464466094066e-01
1.015625000000e-01	6.498750010730e+00	3.200000000000e+02	5.000000000000e-01
1.054687500000e-01	6.498701929418e+00	3.200000000000e+02	8.535533905932e-01
1.093750000000e-01	6.498653847751e+00	3.200000000000e+02	1.258840762147e-26
1.132812500000e-01	6.498605765727e+00	3.200000000000e+02	8.535533905932e-01
1.171875000000e-01	6.498557683348e+00	3.200000000000e+02	5.000000000000e-01
1.210937500000e-01	6.498509600613e+00	3.200000000000e+02	1.464466094068e-01
1.250000000000e-01	6.498461517523e+00	3.200000000000e+02	1.000000000000e+00
1.289062500000e-01	6.498413434076e+00	3.200000000000e+02	1.464466094067e-01
1.328125000000e-01	6.498365350274e+00	3.200000000000e+02	5.000000000001e-01
1.367187500000e-01	6.498317266116e+00	3.200000000000e+02	8.535533905932e-01
1.406250000000e-01	6.498269181603e+00	3.200000000000e+02	3.296077532696e-28
1.445312500000e-01	6.498221096733e+00	3.200000000000e+02	8.535533905933e-01
1.484375000000e-01	6.498173011508e+00	3.200000000000e+02	4.999999999999e-01
1.523437500000e-01	6.498124925926e+00	3.200000000000e+02	1.464466094067e-01
1.562500000000e-01	6.498076839989e+00	3.200000000000e+02	1.000000000000e+00
1.601562500000e-01	6.498028753697e+00	3.200000000000e+02	1.464466094067e-01
1.640625000000e-01	6.497980667048e+00	3.200000000000e+02	5.000000000002e-01
1.679687500000e-01	6.497932580043e+00	3.200000000000e+02	8.535533905931e-01
1.718750000000e-01	6.497884492683e+00	3.200000000000e+02	9.378236944384e-26
1.757812500000e-01	6.497836404966e+00	3.200000000000e+02	8.535533905932e-01
1.796875000000e-01	6.497788316894e+00	3.200000000000e+02	5.000000000000e-01
1.835937500000e-01	6.497740228466e+00	3.200000000000e+02	1.464466094068e-01
1.875000000000e-01	6.497692139682e+00	3.200000000000e+02	1.000000000000e+00
1.914062500000e-01	6.497644050542e+00	3.200000000000e+02	1.464466094066e-01
1.953125000000e-01	6.497595961047e+00	3.200000000000e+02	5.000000000003e-01
1.992187500000e-01	6.497547871195e+00	3.200000000000e+02	8.535533905934e-01
2.031250000000e-01	6.497499780987e+00	3.200000000000e+02	2.650991377940e-27
2.070312500000e-01	6.497451690424e+00	3.200000000000e+02	8.535533905933e-01
2.109375000000e-01	6.497403599504e+00	3.200000000000e+02	4.999999999999e-01
2.148437500000e-01	6.497355508229e+00	3.200000000000e+02	1.464466094068e-01
2.187500000000e-01	6.497307416597e+00	3.200000000000e+02	1.000000000000e+00
2.226562500000e-01	6.497259324610e+00	3.200000000000e+02	1.464466094065e-01
2.265625000000e-01	6.497211232266e+00	3.200000000000e+02	4.999999999999e-01
2.304687500000e-01	6.497163139567e+00	3.200000000000e+02	8.535533905933e-01
2.343750000000e-01	6.497115046512e+00	3.200000000000e+02	2.073228652837e-27
2.382812500000e-01	6.497066953100e+00	3.200000000000e+02	8.535533905934e-01
2.421875000000e-01	6.497018859333e+00	3.200000000000e+02	4.999999999998e-01
2.460937500000e-01	6.496970765210e+00	3.200000000000e+02	1.464466094069e-01
2.500000000000e-01	6.496922670730e+00	3.200000000000e+02	1.000000000000e+00
2.539062500000e-01	6.496874575895e+00	3.200000000000e+02	1.464466094068e-01
2.578125000000e-01	6.496826480704e+00	3.200000000000e+02	5.000000000000e-01
